Update,Num Timesteps,FPS,Mean Reward,Median Reward,Min Reward,Max Reward,Dist Entropy,Value Loss,Action Loss
0,3200,1606,28.9666586,28.3675115,26.585858,34.874904,2.8378930436447263,32.56461026519537,-0.03174795805989561
1,6400,963,27.996346799999998,28.632582499999998,20.832108,34.263892,2.837877035140991,31.337197355926037,-0.03639445490375692
2,9600,1181,25.291450000000005,25.851396,20.003509,29.674426,2.837877035140991,30.12938891351223,-0.03574511612694664
3,12800,1311,27.2618703,28.507422,22.236999,31.285171,2.837877035140991,29.057607263326645,-0.045307739756935916
4,16000,1420,29.767176800000005,29.543321499999998,26.271696,33.228599,2.837877035140991,30.664306700229645,-0.048509299245324655
5,19200,1502,27.4401897,28.7570415,21.225913,34.46554,2.837877035140991,31.28819689899683,-0.054226924883892025
6,22400,1572,28.163613799999997,27.974701500000002,23.903345,31.925492,2.837877035140991,30.166896760463715,-0.054967423641755886
7,25600,1633,27.580535100000002,27.9578305,21.561236,31.036069,2.837877035140991,30.50547481328249,-0.05901151898956414
8,28800,1684,28.894434600000004,29.287365,25.074738,32.406881,2.837877035140991,30.373763293027878,-0.06035833982878103
9,32000,1719,29.199281499999994,29.343559499999998,27.11707,30.860568,2.837877035140991,29.982380740344524,-0.06289640954150855
10,35200,1735,28.0220868,28.405206999999997,22.641671,33.59523,2.837877035140991,29.19766440242529,-0.06318725122338265
11,38400,1755,27.298404999999995,27.638852,22.617732,29.862957,2.837877035140991,31.9112651348114,-0.06465813898779516
12,41600,1779,29.386865399999998,29.587298,25.316011,34.362702,2.837877035140991,31.228948317468166,-0.0658768863823127
13,44800,1798,27.7166116,27.653764000000002,21.627194,32.323593,2.837877035140991,31.588716492056847,-0.0669809476396388
14,48000,1823,28.960713699999996,28.840355,23.992565,34.158168,2.837877035140991,30.76290686428547,-0.06907929926842371
15,51200,1834,26.885069199999997,27.9733965,18.64715,32.663086,2.837877035140991,30.47755318135023,-0.0685777871508435
16,54400,1850,28.037893399999994,29.300443,20.913504,32.507253,2.837877035140991,30.448720574378967,-0.07309226608731478
17,57600,1863,28.9928169,29.348344,26.1288,31.449046,2.837877035140991,31.16045732051134,-0.0702587760526967
18,60800,1878,28.7196979,28.6063525,22.761722,34.421793,2.837877035140991,31.006051391363144,-0.06953738483730376
19,64000,1891,27.516076100000003,27.372198,25.183794,30.680721,2.837877035140991,29.88533364981413,-0.0716247267779977
20,67200,1899,27.824463100000003,28.021565000000002,18.771108,33.240427,2.837877035140991,30.117931112647057,-0.07513084891115795
21,70400,1910,29.1821685,28.8363615,25.03124,34.76897,2.837877035140991,30.53975773602724,-0.07703518004666421
22,73600,1918,27.7356622,28.1285275,23.790839,30.711958,2.837877035140991,31.381825603544712,-0.0715613522465901
23,76800,1928,27.9782786,27.154381,22.505487,34.467971,2.837877035140991,31.636763446033,-0.07324615010634261
24,80000,1937,29.4027297,30.255993,23.119008,33.907327,2.837877035140991,30.63010561466217,-0.07217588914113549
25,83200,1946,29.4062907,30.2053625,23.828314,34.062001,2.837877035140991,31.664727829396725,-0.07661024113849635
26,86400,1952,27.999442799999997,27.847009999999997,23.554847,32.70094,2.837877035140991,30.61566150933504,-0.07621943831372846
27,89600,1959,29.1129727,28.9096625,24.543293,36.333893,2.837877035140991,30.21159289032221,-0.07548865750595724
28,92800,1966,28.9073828,28.5807055,25.172837,33.944756,2.837877035140991,30.943052493035793,-0.07657048012737278
29,96000,1973,29.282295600000005,29.2781565,21.796049,34.175929,2.837877035140991,31.71401161700487,-0.0740611656292458
30,99200,1978,29.851238000000002,29.323313499999998,24.73811,36.407398,2.837877035140991,31.93410986661911,-0.07690116907565425
31,102400,1975,28.675653500000003,28.0311645,25.832788,32.775909,2.837877035140991,32.05280642956495,-0.08045805300241682
